Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
14996,RIO,SP,11,4,5219
14997,POA,BSB,18,5,9103
14998,POA,BSB,3,2,3188
14999,PMW,SP,10,3,4306
15000,BSB,PMW,5,5,4828
15001,PMW,REC,2,3,9740
15002,FLN,PMW,5,4,4943
15003,BH,SSA,10,4,5563
15004,POA,BSB,5,4,9588
15005,POA,REC,4,5,7504
15006,FLN,PMW,17,3,6521
15007,BH,SAO,11,4,5668
15008,BSB,FLN,7,5,6087
15009,REC,BSB,16,1,3779
15010,MCZ,SAO,14,3,8929
15011,REC,BSB,13,4,2881
15012,BSB,RIO,11,2,2575
15013,SSA,SP,3,4,4486
15014,SSA,SP,19,5,8702
15015,FLN,POA,4,1,3616
15016,PMW,FLN,8,1,5994
15017,REC,PMW,7,1,2681
15018,REC,POA,4,5,5495
15019,FLN,SSA,13,4,3703
15020,POA,MCZ,17,5,8644
15021,SP,BSB,7,2,2753
15022,RIO,BSB,11,1,7352
15023,RIO,BSB,4,5,5721
15024,REC,BSB,5,4,8065
15025,POA,BSB,8,2,4103
15026,BSB,MCZ,5,5,5234
15027,MCZ,RIO,16,2,9671
15028,SSA,BSB,19,2,9133
15029,MCZ,BSB,4,3,7457
15030,RIO,BH,17,2,5981
15031,FLN,PMW,19,4,3041
15032,FLN,SAO,17,2,5289
15033,SSA,FLN,3,3,3334
15034,SSA,SAO,4,4,2829
15035,BSB,FLN,19,3,6696
15036,PMW,SP,7,2,8301
15037,SP,PMW,7,3,4723
15038,BSB,SAO,20,2,7547
15039,FLN,SP,12,5,2127
15040,MCZ,SP,14,1,7361
15041,BSB,RIO,1,5,2304
15042,POA,SP,4,4,5783
15043,MCZ,SAO,16,5,5090
15044,SAO,REC,1,1,2303
15045,BSB,POA,17,2,9928
15046,SP,SSA,8,5,8713
15047,SAO,SSA,3,4,2796
15048,PMW,BH,19,3,6442
15049,PMW,SP,18,3,6303
15050,MCZ,BSB,3,3,3652
15051,SAO,SSA,13,4,7226
15052,MCZ,BSB,11,4,9037
15053,BSB,POA,5,5,8221
15054,PMW,FLN,13,5,5259
15055,FLN,RIO,1,2,2550
15056,RIO,BH,7,5,3074
15057,BSB,BH,5,4,9532
15058,PMW,SAO,4,4,3582
15059,RIO,PMW,10,5,5199
15060,MCZ,BSB,20,5,8307
15061,MCZ,PMW,15,1,3381
15062,BSB,SAO,16,4,5437
15063,BH,REC,17,1,6877
15064,RIO,FLN,9,2,5596
15065,SAO,BH,7,3,2659
15066,PMW,BSB,11,2,5567
15067,MCZ,SSA,11,4,6890
15068,REC,FLN,13,1,7209
15069,BSB,POA,12,1,5087
15070,SSA,BH,3,4,5890
15071,PMW,BSB,14,3,2220
15072,SSA,BSB,5,5,9944
15073,POA,REC,5,4,2101
15074,RIO,SSA,6,5,2430
15075,SSA,RIO,4,5,4056
15076,RIO,REC,5,3,5972
15077,POA,SAO,18,2,4144
15078,SAO,SSA,14,1,7466
15079,SSA,MCZ,18,2,8454
15080,SP,BSB,12,1,4062
15081,RIO,BSB,9,4,6758
15082,BSB,SSA,9,3,9529
15083,SP,SAO,11,3,4166
15084,REC,SP,1,4,3646
15085,MCZ,POA,5,4,5630
15086,SSA,BSB,12,1,6950
15087,SP,SAO,7,2,3212
15088,SP,POA,19,5,4188
15089,RIO,PMW,12,4,2693
15090,RIO,MCZ,15,4,3374
15091,BSB,POA,7,3,5247
15092,POA,SSA,5,2,8579
15093,SAO,BH,19,3,3267
15094,MCZ,REC,15,2,2359
15095,POA,FLN,9,2,8118
15096,BSB,PMW,11,1,3916
15097,SSA,FLN,8,1,9415
15098,SSA,SAO,15,1,7310
15099,SAO,REC,7,5,6293
15100,REC,RIO,10,4,7852
15101,SAO,PMW,10,4,3700
15102,BH,SSA,15,2,3418
15103,SP,RIO,4,2,5661
15104,BSB,POA,17,3,4662
15105,SAO,FLN,2,3,3376
15106,PMW,RIO,4,4,5351
15107,SP,PMW,5,3,7908
15108,REC,SP,1,1,8359
15109,BH,SSA,7,2,6033
15110,MCZ,BH,13,2,7785
15111,BH,FLN,11,3,5278
15112,BH,REC,19,3,7866
15113,PMW,SSA,18,1,8966
15114,RIO,PMW,7,3,6564
15115,FLN,PMW,14,3,4848
15116,RIO,SP,13,2,2743
15117,SAO,REC,1,3,2816
15118,SP,REC,9,5,6295
15119,BH,REC,8,3,7136
15120,SP,RIO,20,4,6218
15121,REC,SAO,1,3,9533
15122,BSB,RIO,11,5,5018
15123,PMW,SP,13,2,2103
15124,REC,BH,5,3,8136
15125,FLN,REC,15,5,2686
15126,PMW,RIO,19,4,8664
15127,SP,BH,19,1,2821
15128,SSA,SP,15,2,7176
15129,RIO,POA,5,4,3560
15130,REC,MCZ,2,3,4269
15131,BH,FLN,9,5,2463
15132,PMW,POA,18,2,6165
15133,POA,BH,6,5,4184
15134,POA,MCZ,20,1,9606
15135,MCZ,POA,3,2,6280
15136,MCZ,SP,2,1,6818
15137,REC,RIO,3,5,8397
15138,BSB,REC,5,5,9050
15139,MCZ,RIO,6,1,9256
15140,FLN,SAO,10,3,7208
15141,SAO,FLN,1,1,7400
15142,MCZ,PMW,20,5,6799
15143,SAO,SP,11,5,8160
15144,BH,PMW,19,4,8137
15145,MCZ,FLN,8,5,4429
15146,BH,MCZ,13,2,7776
15147,BH,MCZ,17,3,4137
15148,SSA,BSB,2,3,6849
15149,BH,SAO,4,1,7439
15150,PMW,SSA,18,3,3203
15151,SAO,POA,14,1,9915
15152,MCZ,SSA,6,4,6251
15153,PMW,BSB,19,5,7311
15154,MCZ,SP,11,5,5559
15155,FLN,SSA,15,3,7985
15156,FLN,SSA,15,2,2396
15157,SAO,SSA,9,1,9420
15158,BSB,POA,19,5,3803
15159,BH,SP,3,4,8898
15160,MCZ,SP,4,5,6338
15161,SAO,REC,17,3,9520
15162,FLN,SSA,6,3,8890
15163,MCZ,FLN,1,4,2787
15164,SSA,REC,1,2,6831
15165,RIO,SSA,10,1,9604
15166,FLN,MCZ,18,5,7820
15167,FLN,SAO,19,1,2511
15168,REC,SP,5,3,8526
15169,SP,SSA,17,2,3645
15170,BH,SAO,11,4,2004
15171,SP,FLN,20,3,8864
15172,SP,REC,20,5,2725
15173,SP,SSA,16,3,6909
15174,PMW,BSB,11,1,7984
15175,REC,SAO,12,3,5440
15176,RIO,MCZ,5,5,2002
15177,PMW,FLN,20,5,4958
15178,REC,RIO,5,3,9956
15179,BSB,MCZ,16,1,9550
15180,REC,POA,3,3,5195
15181,RIO,PMW,8,2,4006
15182,MCZ,SP,11,1,6004
15183,FLN,SP,17,1,8389
15184,RIO,SSA,11,3,7420
15185,SP,SAO,19,1,5818
15186,SAO,PMW,15,2,7900
15187,POA,SSA,7,5,5442
15188,FLN,SP,18,2,3933
15189,SP,RIO,14,4,3348
15190,REC,SSA,12,5,3769
15191,SAO,REC,5,3,2141
15192,REC,BSB,4,5,5425
15193,SSA,POA,8,1,7623
15194,SSA,FLN,18,1,9138
15195,FLN,POA,6,1,5057
15196,SAO,BSB,9,4,8402
15197,PMW,BH,20,4,6574
15198,BH,SP,14,4,4563
15199,POA,RIO,10,4,2032
15200,RIO,SSA,10,2,9836
15201,PMW,SAO,17,1,5648
15202,RIO,SSA,12,5,2928
15203,BH,SAO,9,5,8751
15204,SAO,BH,9,4,5624
15205,SAO,POA,1,3,5510
15206,POA,MCZ,18,1,9069
15207,POA,FLN,18,1,9799
15208,BH,RIO,9,3,5886
15209,MCZ,SSA,6,2,2403
15210,RIO,SP,19,5,2773
15211,BH,MCZ,11,1,6291
15212,SP,POA,7,3,6666
15213,PMW,REC,12,4,6379
15214,REC,PMW,12,4,5292
15215,BH,PMW,7,5,9915
15216,POA,BH,4,3,6572
15217,PMW,REC,3,1,3721
15218,FLN,BH,14,1,2608
15219,BSB,SSA,16,4,4755
15220,FLN,BSB,5,4,5005
15221,REC,RIO,16,2,7399
15222,BSB,SP,15,3,3896
15223,SAO,MCZ,2,4,8543
15224,PMW,MCZ,8,3,7381
15225,SSA,SP,18,5,8231
15226,SSA,MCZ,10,3,8917
15227,POA,BSB,7,4,2006
15228,MCZ,BH,6,3,4259
15229,POA,RIO,17,1,4072
15230,RIO,SAO,12,4,7955
15231,SAO,MCZ,10,5,5541
15232,PMW,FLN,9,5,7592
15233,SP,BSB,1,1,9136
15234,FLN,PMW,13,4,6954
15235,SP,REC,1,3,7966
15236,REC,PMW,1,5,9795
15237,PMW,SSA,8,4,9310
15238,REC,RIO,15,1,6166
15239,SP,MCZ,11,3,5522
15240,SSA,FLN,20,2,3051
15241,FLN,RIO,9,2,4899
15242,MCZ,BSB,9,5,8615
15243,MCZ,SSA,20,2,4248
15244,SAO,SSA,4,2,9154
15245,RIO,MCZ,19,5,8161
15246,SSA,BH,3,3,9268
15247,RIO,SAO,7,2,9354
15248,BH,SAO,13,3,8112
15249,SAO,PMW,1,5,4423
15250,PMW,REC,4,1,8987
15251,BSB,POA,9,5,9541
15252,BSB,POA,8,4,9124
15253,POA,SSA,5,5,6677
15254,REC,BH,10,4,8246
15255,BH,RIO,15,2,9607
15256,BSB,POA,11,4,9485
15257,BSB,PMW,15,1,7387
15258,SP,PMW,8,2,8826
15259,FLN,MCZ,15,1,5321
15260,BSB,BH,8,1,8529
15261,REC,RIO,6,3,9903
15262,SP,POA,10,3,9753
15263,MCZ,PMW,11,5,3454
15264,FLN,MCZ,16,1,9163
15265,SP,REC,9,5,9263
15266,SP,POA,5,4,7396
15267,RIO,MCZ,15,2,9858
15268,BSB,FLN,19,2,2591
15269,PMW,BSB,3,5,9746
15270,REC,FLN,12,1,4625
15271,MCZ,SSA,17,3,7062
15272,FLN,SSA,19,4,3738
15273,RIO,SSA,19,3,2701
15274,BH,BSB,4,5,2916
15275,BH,BSB,4,2,2136
15276,MCZ,SSA,19,3,9339
15277,FLN,REC,16,3,4128
15278,MCZ,PMW,15,4,3833
15279,SAO,BSB,5,1,8192
15280,POA,PMW,4,3,6887
15281,REC,PMW,8,2,7225
15282,SSA,RIO,12,3,4919
15283,MCZ,SP,7,3,7926
15284,SAO,REC,20,1,8643
15285,POA,RIO,1,3,2895
15286,PMW,SAO,20,1,7895
15287,BSB,FLN,20,1,9957
15288,REC,SAO,7,4,7008
15289,RIO,POA,15,4,4446
15290,RIO,FLN,11,5,3615
15291,BH,SP,17,1,4368
15292,SP,SSA,11,1,9528
15293,POA,SSA,2,5,3036
15294,RIO,SP,19,2,7132
15295,BSB,SAO,11,5,6270
15296,REC,SAO,17,4,2344
15297,POA,SSA,18,1,4005
15298,REC,MCZ,9,3,4738
15299,SAO,FLN,15,1,9506
15300,PMW,SP,10,2,7877
15301,SSA,SAO,11,2,8795
15302,SAO,POA,2,1,3029
15303,MCZ,SP,19,5,4426
15304,BSB,MCZ,14,4,8611
15305,SP,SSA,7,5,9181
15306,SSA,REC,5,2,3696
15307,SSA,BH,17,3,4192
15308,SSA,POA,14,5,7734
15309,SAO,FLN,17,2,5777
15310,POA,SAO,10,3,6253
15311,BSB,PMW,11,2,5968
15312,PMW,BSB,9,4,9792
15313,REC,SAO,18,5,2623
15314,PMW,BSB,13,2,3451
15315,SP,POA,18,5,2521
15316,SP,MCZ,10,2,2997
15317,PMW,BH,4,2,6266
15318,FLN,BH,16,2,7654
15319,SP,FLN,6,5,7804
15320,MCZ,SAO,4,3,7322
15321,MCZ,SSA,17,1,8088
15322,REC,MCZ,19,5,7860
15323,SP,POA,14,5,6108
15324,RIO,SAO,20,3,3147
15325,BSB,MCZ,8,5,2155
15326,SSA,BH,11,4,9354
15327,PMW,SP,13,1,9226
15328,SAO,REC,17,4,7978
15329,POA,SAO,15,1,6392
15330,MCZ,POA,7,4,5659
15331,BSB,REC,17,4,5582
15332,REC,POA,15,3,2040
15333,MCZ,BH,9,4,2477
15334,SAO,SSA,20,1,2373
15335,SAO,PMW,7,2,4397
15336,POA,FLN,8,4,3346
15337,BSB,REC,2,2,5551
15338,PMW,RIO,11,3,2107
15339,RIO,MCZ,2,5,5265
15340,BH,POA,3,4,8999
15341,RIO,BSB,16,3,5044
15342,PMW,BSB,19,2,5350
15343,BH,SAO,3,5,7613
15344,FLN,PMW,20,5,9638
15345,BH,SSA,2,3,4607
15346,FLN,SAO,10,5,9877
15347,SAO,BH,1,5,5659
15348,FLN,MCZ,5,1,3161
15349,FLN,POA,19,5,9483
15350,SSA,BH,20,3,8116
15351,PMW,BH,5,4,5844
15352,BSB,RIO,9,1,4697
15353,BSB,REC,1,1,4056
15354,BH,MCZ,18,4,4899
15355,SAO,BH,10,3,8851
15356,POA,BSB,1,4,3253
15357,BSB,SSA,11,4,5531
15358,FLN,BSB,4,5,4326
15359,SAO,SSA,13,3,6403
15360,MCZ,POA,20,1,2568
15361,SAO,BSB,15,1,3005
15362,PMW,SP,17,4,9721
15363,SSA,RIO,20,1,6925
15364,REC,SAO,1,1,9771
15365,RIO,SAO,6,3,8905
15366,SAO,PMW,9,1,5845
15367,RIO,SAO,7,3,7184
15368,MCZ,BSB,18,1,7617
15369,RIO,FLN,18,1,4098
15370,REC,FLN,7,2,4685
15371,REC,BH,11,4,2023
15372,MCZ,FLN,20,4,6157
15373,PMW,BH,17,1,9047
15374,MCZ,RIO,4,4,2597
15375,BSB,RIO,13,2,4772
15376,RIO,SP,10,1,5795
15377,REC,PMW,3,5,8499
15378,SAO,BSB,18,1,8288
15379,POA,RIO,4,2,6434
15380,BSB,PMW,12,1,2222
15381,PMW,MCZ,6,3,6375
15382,POA,MCZ,13,3,5060
15383,REC,FLN,17,4,5684
15384,PMW,SP,8,1,2045
15385,FLN,SP,11,5,5110
15386,SSA,SAO,17,4,9442
15387,POA,BSB,9,5,7390
15388,RIO,MCZ,5,4,5986
15389,BSB,PMW,1,3,3436
15390,SSA,REC,1,4,7023
15391,FLN,PMW,9,4,3967
15392,BSB,REC,1,3,8906
15393,FLN,RIO,4,1,9222
15394,BSB,SSA,4,1,9977
15395,SAO,BSB,20,5,3106
15396,REC,SP,17,4,6044
15397,SSA,BSB,1,4,2922
15398,SAO,SSA,3,4,8906
15399,SSA,BH,7,1,9987
15400,BH,MCZ,20,5,3049
15401,SP,SSA,17,3,5303
15402,POA,FLN,17,2,2325
15403,BH,RIO,11,3,2184
15404,REC,POA,19,1,3394
15405,SSA,PMW,19,2,2549
15406,SSA,BH,12,3,6884
15407,SAO,SSA,18,1,3550
15408,BSB,SP,5,4,4723
15409,SAO,SP,10,4,8885
15410,RIO,PMW,2,2,6001
15411,SP,FLN,19,5,2999
15412,SP,SAO,16,1,2788
15413,POA,REC,3,3,4974
15414,SSA,POA,14,5,9887
15415,RIO,BSB,8,3,5009
15416,PMW,REC,18,3,3550
15417,SSA,BSB,13,5,9290
15418,BSB,SSA,2,5,3191
15419,BSB,MCZ,1,1,3282
15420,RIO,REC,4,2,3095
15421,BSB,REC,20,1,7455
15422,FLN,SSA,3,5,9496
15423,SAO,PMW,13,3,6253
15424,SAO,BH,4,4,8855
15425,SAO,MCZ,13,5,3954
15426,POA,SSA,1,5,7997
15427,POA,RIO,7,1,8756
15428,MCZ,SP,7,5,4171
15429,PMW,REC,16,2,3266
15430,SP,BSB,20,1,2532
15431,BSB,MCZ,8,5,8635
15432,FLN,PMW,8,1,5421
15433,FLN,SSA,18,3,3882
15434,PMW,FLN,10,1,4907
15435,BSB,FLN,13,2,6372
15436,RIO,POA,13,1,5293
15437,SP,REC,5,5,4862
15438,SAO,BSB,2,1,9413
15439,FLN,BH,5,1,7004
15440,BH,PMW,17,3,5765
15441,FLN,BH,12,1,9596
15442,MCZ,FLN,8,3,7748
15443,BSB,BH,3,4,6804
15444,SP,FLN,2,3,5098
15445,RIO,REC,9,1,2847
15446,BH,PMW,2,5,2377
15447,MCZ,PMW,16,4,4490
15448,REC,FLN,17,3,9664
15449,POA,BSB,13,2,4070
15450,REC,POA,8,2,3785
15451,SSA,MCZ,11,2,8891
15452,REC,BSB,18,5,7113
15453,BSB,SSA,8,4,5276
15454,BH,SSA,14,4,6062
15455,SP,RIO,3,1,8492
15456,SP,PMW,17,5,7080
15457,SSA,FLN,17,4,9217
15458,POA,SP,12,2,3827
15459,BH,PMW,19,3,7146
15460,SP,FLN,5,3,7538
15461,MCZ,RIO,16,4,2623
15462,POA,SP,2,3,4087
15463,BSB,RIO,1,5,4341
15464,SP,RIO,13,3,7333
15465,BSB,REC,5,3,5962
15466,PMW,REC,17,3,4921
15467,PMW,BH,9,4,6175
15468,MCZ,SSA,2,2,7077
15469,SSA,BSB,16,5,8204
15470,RIO,PMW,13,3,3443
15471,RIO,SSA,9,1,4502
15472,MCZ,SSA,6,4,6827
15473,RIO,FLN,1,3,9785
15474,MCZ,SP,7,5,3548
15475,SP,BSB,14,5,6762
15476,SP,POA,20,3,6225
15477,BSB,MCZ,1,5,7587
15478,BSB,POA,19,5,4791
15479,BSB,SAO,18,1,3984
15480,SSA,SAO,15,5,2702
15481,SP,SAO,15,3,3540
15482,SSA,PMW,18,1,3785
15483,MCZ,PMW,3,4,8302
15484,PMW,SSA,9,3,9215
15485,MCZ,BSB,12,1,9397
15486,SP,RIO,8,2,7249
15487,POA,BH,6,3,3397
15488,SAO,RIO,13,5,3578
15489,BSB,PMW,2,1,7996
15490,SAO,BH,13,2,4682
15491,REC,BSB,5,4,2087
15492,SSA,POA,17,2,2654
15493,SAO,FLN,16,3,4396
15494,REC,POA,14,4,3117
15495,BH,PMW,20,1,2945
15496,FLN,POA,5,4,9962
15497,POA,BH,5,1,8179
15498,SAO,MCZ,8,5,2462
15499,POA,SSA,7,5,4023
15500,SP,REC,5,1,9532
15501,MCZ,SP,2,2,9138
15502,MCZ,SSA,13,5,5370
15503,FLN,SSA,6,2,5401
15504,FLN,BSB,10,1,5970
15505,RIO,REC,2,3,4637
15506,SAO,SSA,15,4,4191
15507,BH,SAO,15,3,7123
15508,REC,RIO,18,5,9710
15509,FLN,POA,10,1,5903
15510,BH,MCZ,16,2,8961
15511,BH,PMW,16,1,5406
15512,BH,SP,15,4,2379
15513,MCZ,SSA,2,3,5010
15514,RIO,BSB,11,5,9861
15515,REC,PMW,5,1,3657
15516,REC,BH,1,2,7459
15517,BSB,RIO,18,1,4975
15518,SAO,PMW,11,5,7432
15519,POA,BH,17,4,5825
15520,BH,BSB,15,2,3401
15521,REC,RIO,3,2,8827
15522,MCZ,PMW,15,2,2159
15523,REC,SAO,12,3,8834
15524,PMW,SP,6,1,3088
15525,PMW,SAO,14,3,7186
15526,REC,SP,7,5,5608
15527,MCZ,SP,8,1,9587
15528,SP,BSB,18,3,3655
15529,BH,PMW,8,4,5330
15530,SSA,SAO,2,3,6366
15531,REC,BSB,17,1,6169
15532,SAO,BSB,11,2,4899
15533,MCZ,FLN,12,4,2413
15534,BSB,REC,2,5,5187
15535,SSA,PMW,5,1,9198
15536,BH,SP,3,2,2226
15537,SSA,SP,14,2,4733
15538,BH,POA,12,2,3765
15539,REC,POA,18,3,6909
15540,POA,REC,10,4,2428
15541,SP,PMW,1,5,2651
15542,BSB,MCZ,7,1,7642
15543,BSB,BH,18,4,8835
15544,PMW,SAO,4,1,5708
15545,BH,REC,7,1,3877
15546,BSB,RIO,11,1,4757
15547,BH,SAO,4,4,3917
15548,PMW,POA,4,1,3643
15549,POA,SP,1,5,9385
15550,SSA,REC,1,2,2041
15551,BSB,BH,19,1,3338
15552,MCZ,SSA,13,3,9239
15553,BSB,SSA,19,1,7930
15554,SP,BSB,5,2,3713
15555,PMW,SAO,5,1,4702
15556,PMW,SSA,16,2,3409
15557,SP,BSB,5,4,2845
15558,PMW,FLN,14,1,5427
15559,POA,SAO,3,5,9442
15560,SP,SAO,12,5,5692
15561,REC,SSA,4,3,8739
15562,BH,REC,2,3,4006
15563,BSB,REC,5,5,2332
15564,REC,POA,17,3,3022
15565,REC,POA,1,2,6352
15566,FLN,SSA,6,3,3949
15567,SP,SAO,20,4,5571
15568,BSB,REC,6,5,2206
15569,POA,SSA,9,5,3728
15570,REC,BH,6,2,6949
15571,POA,FLN,15,3,3750
15572,PMW,RIO,1,5,2594
15573,BH,MCZ,8,3,5396
15574,MCZ,BSB,7,2,8486
15575,SSA,POA,1,3,4477
15576,RIO,FLN,18,2,4454
15577,SAO,SSA,5,2,4839
15578,SSA,SAO,20,1,7610
15579,SSA,BSB,1,3,9743
15580,MCZ,SSA,18,3,4590
15581,BSB,SSA,4,1,2536
15582,FLN,POA,8,3,9915
15583,SP,BSB,12,3,8694
15584,FLN,SSA,7,3,2523
15585,BSB,BH,1,4,3539
15586,BH,SSA,9,1,8817
15587,FLN,SSA,1,5,8127
15588,SP,RIO,15,4,4811
15589,PMW,REC,7,5,7336
15590,PMW,SP,16,1,8753
15591,SSA,SAO,17,5,4104
15592,SAO,BSB,13,4,8369
15593,BH,RIO,12,5,6422
15594,BSB,MCZ,15,5,7801
15595,POA,SSA,16,2,8211
15596,REC,SSA,15,1,8531
15597,SAO,REC,3,1,9821
15598,BSB,FLN,17,1,4320
15599,SSA,SP,2,3,8736
15600,PMW,BH,18,2,2005
15601,BH,REC,9,4,9389
15602,RIO,BH,3,3,6468
15603,FLN,PMW,16,1,5737
15604,BH,FLN,19,4,3183
15605,PMW,MCZ,20,1,3377
15606,RIO,PMW,8,5,7655
15607,FLN,SAO,18,1,7015
15608,BSB,SP,11,1,9526
15609,PMW,FLN,7,3,3720
15610,SP,SSA,17,4,2551
15611,PMW,POA,18,1,4278
15612,SP,MCZ,11,4,3283
15613,REC,RIO,9,4,7267
15614,BH,MCZ,9,1,7298
15615,FLN,SAO,3,3,7302
15616,PMW,FLN,10,5,9098
15617,SP,BH,2,4,3204
15618,PMW,FLN,3,1,9618
15619,BSB,MCZ,9,3,8538
15620,SP,PMW,3,3,8919
15621,BH,POA,19,2,3160
15622,MCZ,PMW,13,1,2424
15623,SP,MCZ,13,1,9769
15624,SP,PMW,16,5,8531
15625,PMW,BH,13,5,3788
15626,SAO,POA,17,5,4057
15627,SAO,SSA,3,4,9303
15628,FLN,POA,15,5,3618
15629,POA,SAO,12,5,7145
15630,FLN,SAO,9,5,8385
15631,RIO,FLN,5,5,2067
15632,BSB,PMW,17,4,8023
15633,SP,SSA,16,1,4376
15634,REC,BH,5,2,2669
15635,SAO,FLN,15,1,8676
15636,SAO,BSB,10,1,2304
15637,BH,BSB,3,4,2407
15638,MCZ,SAO,10,5,4784
15639,PMW,SSA,17,4,3524
15640,POA,SP,2,3,2424
15641,SP,BSB,4,4,4005
15642,SAO,SP,2,1,4111
15643,REC,BH,13,4,8863
15644,REC,FLN,1,5,2280
15645,FLN,SSA,19,5,5579
15646,FLN,BH,2,1,2082
15647,BSB,SP,17,2,8496
15648,PMW,SSA,20,5,7832
15649,REC,BSB,4,4,5567
15650,REC,FLN,2,2,2267
15651,MCZ,RIO,16,3,6284
15652,RIO,MCZ,6,4,9799
15653,FLN,SAO,18,3,3639
15654,FLN,POA,20,2,9225
15655,SAO,BH,6,3,8926
15656,BH,BSB,15,5,8624
15657,RIO,MCZ,6,5,3335
15658,MCZ,PMW,16,4,6846
15659,FLN,SP,10,1,5642
15660,RIO,PMW,4,4,9205
15661,MCZ,BH,20,5,3734
15662,SP,BSB,6,5,7930
15663,MCZ,SAO,14,4,5453
15664,PMW,BH,14,3,7604
15665,SAO,POA,6,1,8751
15666,FLN,BSB,18,4,6904
15667,RIO,SSA,20,5,4233
15668,PMW,RIO,17,2,5631
15669,REC,RIO,2,4,3259
15670,BSB,REC,18,4,9249
15671,BSB,BH,15,4,7596
15672,MCZ,SSA,20,2,2270
15673,BH,RIO,8,1,5465
15674,FLN,PMW,4,5,9358
15675,BH,BSB,14,3,7197
15676,BH,RIO,10,4,9265
15677,SP,PMW,12,1,7035
15678,BSB,PMW,6,4,7447
15679,MCZ,SSA,15,2,9742
15680,RIO,SSA,18,3,5289
15681,RIO,BSB,3,1,3552
15682,PMW,BH,14,2,6833
15683,BSB,RIO,5,4,3090
15684,SSA,RIO,15,3,4241
15685,BH,SSA,10,2,3544
15686,BH,BSB,7,2,6996
15687,RIO,FLN,20,1,3036
15688,RIO,MCZ,17,5,2607
15689,POA,SAO,12,5,2431
15690,REC,SSA,16,5,2413
15691,SAO,MCZ,19,4,7033
15692,BH,PMW,20,5,3565
15693,PMW,SSA,5,4,4593
15694,BH,PMW,9,2,6161
15695,SP,BH,17,3,8795
15696,SSA,PMW,13,2,9223
15697,POA,RIO,1,2,9914
15698,SAO,SP,16,5,7987
15699,RIO,SAO,10,1,4161
15700,BSB,PMW,15,2,7677
15701,PMW,FLN,2,4,5183
15702,BSB,MCZ,17,2,5895
15703,SSA,PMW,1,1,5399
15704,SSA,RIO,17,3,2159
15705,FLN,SSA,3,2,6879
15706,SAO,SSA,18,1,8910
15707,POA,PMW,8,3,3261
15708,RIO,SAO,20,1,6073
15709,REC,BH,3,3,8994
15710,SAO,MCZ,11,3,5099
15711,BSB,POA,3,4,3627
15712,BSB,BH,20,2,7122
15713,BSB,POA,3,5,5298
15714,BSB,REC,9,5,6142
15715,SAO,BSB,16,1,4223
15716,SAO,RIO,2,3,2122
15717,REC,MCZ,8,1,4617
15718,BH,RIO,13,2,4847
15719,BH,SSA,13,5,3115
15720,REC,SAO,1,3,7617
15721,REC,SAO,1,4,6099
15722,POA,REC,11,5,9048
15723,FLN,BH,3,1,6459
15724,RIO,BH,2,2,6695
15725,BH,SP,17,1,2991
15726,BSB,BH,13,2,6899
15727,REC,POA,11,1,2820
15728,RIO,SSA,19,3,3094
15729,BSB,RIO,13,4,2528
15730,PMW,BSB,14,2,4056
15731,REC,PMW,2,2,5886
15732,SAO,BH,20,2,2688
15733,SP,SAO,5,2,9599
15734,SAO,SP,1,3,8290
15735,RIO,PMW,20,3,7523
15736,PMW,SAO,20,3,9693
15737,FLN,SP,6,5,3210
15738,SSA,BSB,16,1,9286
15739,POA,REC,17,5,4786
15740,SSA,PMW,1,5,9108
15741,SSA,SP,1,3,8422
15742,SSA,SP,19,4,6726
15743,POA,SP,5,4,3537
15744,SP,BH,18,5,8699
15745,BH,RIO,1,4,4825
15746,FLN,PMW,7,5,8858
15747,PMW,FLN,1,4,6605
15748,BSB,MCZ,1,1,4316
15749,POA,FLN,9,4,6896
15750,BSB,SP,18,3,8373
15751,SAO,SSA,13,2,3183
15752,MCZ,BH,7,2,2034
15753,FLN,MCZ,16,3,2715
15754,SSA,SP,12,1,9525
15755,SP,MCZ,7,5,8202
15756,SAO,SP,3,4,6841
15757,POA,MCZ,14,1,6272
15758,RIO,FLN,20,3,2868
15759,PMW,SSA,6,1,4914
15760,FLN,POA,5,5,9356
15761,FLN,SAO,20,5,2437
15762,REC,MCZ,20,5,7974
15763,MCZ,BSB,10,1,9391
15764,PMW,BH,20,3,2123
15765,RIO,BSB,7,1,9745
15766,BH,FLN,12,2,7473
15767,FLN,BH,15,3,3238
15768,RIO,SSA,1,5,6615
15769,POA,BSB,11,4,7055
15770,SAO,SSA,2,4,6400
15771,SSA,SAO,5,3,8668
15772,SSA,MCZ,17,5,4430
15773,SP,REC,19,3,6844
15774,BH,BSB,17,3,5156
15775,PMW,FLN,2,2,2136
15776,BH,RIO,12,3,8846
15777,BSB,SSA,9,5,3780
15778,FLN,SAO,2,5,2934
15779,SP,POA,6,5,2271
15780,PMW,MCZ,2,4,3379
15781,SSA,BSB,8,1,6122
15782,REC,SSA,8,1,4351
15783,BSB,REC,8,3,5743
15784,BSB,REC,9,1,4727
15785,FLN,POA,18,1,5204
15786,MCZ,REC,1,2,2764
15787,FLN,BSB,19,4,5500
15788,MCZ,RIO,17,1,9411
15789,MCZ,PMW,9,5,3217
15790,REC,SSA,11,5,5113
15791,REC,BH,3,4,3177
15792,RIO,POA,4,5,7919
15793,REC,SP,14,5,3557
