Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
8229,MCZ,SSA,10,4,3359
8230,SSA,BH,6,1,9477
8231,RIO,SP,5,4,2975
8232,SAO,SP,6,2,4128
8233,POA,SAO,3,3,2581
8234,FLN,RIO,19,4,3207
8235,BH,REC,6,5,6825
8236,SP,FLN,9,1,8714
8237,BH,MCZ,13,5,3952
8238,REC,MCZ,1,5,7167
8239,REC,SSA,7,5,5346
8240,SAO,SP,4,3,9285
8241,RIO,SSA,10,4,9442
8242,BH,POA,20,3,9700
8243,SAO,POA,1,3,6616
8244,MCZ,SP,17,2,9011
8245,POA,REC,14,3,5425
8246,POA,RIO,11,3,9095
8247,PMW,SP,17,5,2333
8248,SP,SSA,10,4,7481
8249,SP,REC,18,3,5552
8250,MCZ,SAO,2,2,7204
8251,FLN,SSA,7,5,2296
8252,BH,FLN,1,2,8682
8253,SP,POA,17,2,9762
8254,BSB,PMW,6,2,5783
8255,PMW,FLN,9,5,9604
8256,BH,SAO,7,4,7845
8257,RIO,FLN,2,4,9418
8258,MCZ,RIO,14,2,2048
8259,RIO,PMW,15,5,6771
8260,PMW,SP,17,1,7587
8261,SSA,BH,19,2,9607
8262,BSB,PMW,5,4,8098
8263,RIO,PMW,3,4,9847
8264,POA,PMW,6,1,2464
8265,MCZ,PMW,13,1,2113
8266,RIO,REC,4,4,9546
8267,SP,BH,9,4,2905
8268,RIO,SSA,4,3,7932
8269,PMW,BH,12,5,9831
8270,BSB,RIO,19,1,8368
8271,PMW,BSB,4,1,3332
8272,BH,RIO,6,2,6381
8273,FLN,POA,18,1,2846
8274,SP,REC,6,1,5355
8275,REC,RIO,17,2,4071
8276,RIO,REC,20,2,3032
8277,SSA,BSB,16,4,9176
8278,SSA,PMW,16,1,7426
8279,SP,BH,6,2,6222
8280,BSB,POA,14,4,6934
8281,RIO,FLN,9,3,7805
8282,REC,MCZ,6,3,2027
8283,MCZ,SSA,18,5,7323
8284,SP,BSB,9,4,4137
8285,SAO,MCZ,2,3,3330
8286,MCZ,PMW,19,5,4616
8287,PMW,BH,18,3,3240
8288,BSB,SSA,8,5,5430
8289,SAO,PMW,9,1,4687
8290,SSA,REC,3,1,8952
8291,PMW,BSB,6,4,7823
8292,BH,FLN,2,1,6948
8293,BSB,MCZ,6,3,9744
8294,BSB,MCZ,14,4,9411
8295,SP,BSB,10,1,4899
8296,PMW,BH,1,3,4777
8297,SAO,MCZ,5,5,4915
8298,BH,MCZ,20,5,8819
8299,PMW,MCZ,14,4,9601
8300,SAO,BSB,1,1,3712
8301,RIO,POA,13,2,6700
8302,BH,SAO,17,1,3489
8303,RIO,BSB,9,3,9439
8304,BSB,FLN,4,1,7763
8305,POA,MCZ,20,1,9821
8306,SSA,RIO,10,4,6816
8307,BH,SSA,4,2,4902
8308,SP,BH,8,4,9456
8309,FLN,PMW,8,3,6113
8310,FLN,POA,11,3,9254
8311,POA,MCZ,9,3,8817
8312,REC,MCZ,6,2,8732
8313,PMW,SP,10,3,4170
8314,FLN,BH,17,4,5748
8315,MCZ,BH,20,1,4605
8316,FLN,SP,19,2,3453
8317,POA,PMW,1,4,8249
8318,PMW,SAO,18,5,7100
8319,SSA,MCZ,13,1,7467
8320,MCZ,SAO,15,4,9802
8321,PMW,BSB,1,5,4150
8322,BSB,FLN,12,2,7434
8323,REC,PMW,1,5,7932
8324,MCZ,SAO,18,1,5630
8325,PMW,POA,4,5,6344
8326,REC,SAO,7,3,2861
8327,PMW,BSB,14,4,8990
8328,BH,POA,5,2,8262
8329,PMW,SSA,5,4,8916
8330,REC,MCZ,16,4,9707
8331,RIO,MCZ,19,5,5916
8332,SP,SAO,17,3,6342
8333,RIO,BSB,14,4,4131
8334,PMW,BSB,17,1,6447
8335,SSA,BSB,12,4,8308
8336,REC,SAO,12,4,4732
8337,SSA,BSB,15,3,4501
8338,SSA,BSB,12,3,7940
8339,SSA,RIO,15,2,4493
8340,REC,SSA,17,4,3550
8341,SSA,SAO,16,4,7423
8342,SSA,FLN,4,4,4799
8343,PMW,BH,14,5,9789
8344,REC,PMW,1,3,2921
8345,MCZ,RIO,2,1,6710
8346,BH,MCZ,6,4,5378
8347,SSA,PMW,2,3,9652
8348,FLN,SAO,1,5,7816
8349,REC,RIO,7,5,2500
8350,SAO,BH,7,2,9224
8351,MCZ,SAO,13,2,2225
8352,SSA,FLN,8,2,6476
8353,RIO,BH,13,3,6062
8354,FLN,SAO,16,5,7003
8355,FLN,SP,12,1,8121
8356,SP,REC,12,4,3757
8357,SSA,BSB,4,5,3005
8358,POA,BSB,3,2,2500
8359,MCZ,FLN,9,3,2967
8360,FLN,MCZ,19,1,6516
8361,SAO,BSB,4,3,5093
8362,SSA,BH,4,5,5518
8363,BSB,MCZ,1,4,4581
8364,BSB,MCZ,9,1,3672
8365,POA,PMW,5,1,7778
8366,RIO,SAO,13,2,3391
8367,BSB,REC,1,5,3765
8368,REC,SAO,8,2,8621
8369,BSB,MCZ,8,5,3196
8370,POA,PMW,6,1,6897
8371,RIO,FLN,11,5,5718
8372,SP,FLN,17,5,8074
8373,SAO,PMW,3,4,8959
8374,REC,PMW,3,4,5520
8375,BH,SAO,19,5,3776
8376,REC,SP,5,1,3658
8377,PMW,BH,3,4,9430
8378,RIO,SSA,4,2,4156
8379,POA,MCZ,19,2,3012
8380,BSB,POA,17,2,2096
8381,REC,BSB,4,3,8113
8382,PMW,MCZ,9,4,4638
8383,REC,SSA,2,5,4579
8384,PMW,MCZ,3,5,6093
8385,BH,FLN,10,1,5115
8386,MCZ,RIO,13,3,8766
8387,MCZ,SSA,6,5,9796
8388,SP,SAO,17,5,9280
8389,SP,FLN,7,4,3026
8390,MCZ,FLN,8,1,7148
8391,POA,FLN,19,4,9082
8392,SP,BSB,2,1,7418
8393,SSA,SP,2,1,7982
8394,POA,RIO,6,3,8380
8395,SSA,POA,13,5,4928
8396,POA,SAO,15,2,7940
8397,RIO,MCZ,10,2,5271
8398,BH,SSA,18,4,4513
8399,BSB,BH,17,2,7360
8400,POA,FLN,10,1,6547
8401,MCZ,SP,17,5,2609
8402,SSA,RIO,12,2,5972
8403,SP,POA,17,4,4821
8404,SP,RIO,13,1,2665
8405,POA,SP,5,3,5026
8406,REC,RIO,2,5,6192
8407,POA,FLN,14,5,6426
8408,MCZ,POA,11,5,5428
8409,SSA,MCZ,2,4,8147
8410,MCZ,SP,3,2,2207
8411,SSA,REC,20,5,2455
8412,RIO,FLN,8,4,7856
8413,SP,REC,13,5,4442
8414,MCZ,RIO,15,3,7171
8415,FLN,SSA,4,5,9186
8416,SAO,REC,18,4,6704
8417,SSA,RIO,19,4,8961
8418,MCZ,BH,16,4,2485
8419,RIO,POA,5,4,6311
8420,BH,SAO,5,1,2369
8421,RIO,SP,17,1,4177
8422,SSA,PMW,6,5,6754
8423,SP,REC,12,5,2046
8424,SAO,SP,4,3,7495
8425,FLN,BSB,16,2,6294
8426,SP,MCZ,3,2,3204
8427,SP,SAO,14,5,2975
8428,PMW,RIO,9,3,4798
8429,REC,MCZ,8,5,8348
8430,BSB,PMW,3,4,8707
8431,PMW,BSB,15,2,3394
8432,PMW,BH,18,4,8739
8433,SAO,BH,12,3,7614
8434,BH,SAO,13,4,7002
8435,FLN,RIO,5,1,9082
8436,PMW,SSA,5,5,7237
8437,PMW,REC,7,4,8371
8438,REC,FLN,20,5,9886
8439,MCZ,POA,10,4,6857
8440,FLN,BH,13,1,4806
8441,MCZ,FLN,5,5,2802
8442,RIO,PMW,16,1,6551
8443,SAO,SSA,9,3,2287
8444,PMW,FLN,17,1,7886
8445,PMW,SSA,15,5,3572
8446,POA,BH,9,3,7003
8447,SSA,RIO,4,5,6216
8448,FLN,SP,13,5,2437
8449,MCZ,FLN,18,3,8836
8450,BSB,BH,1,1,3441
8451,FLN,BSB,1,1,6695
8452,FLN,SP,4,2,5207
8453,BSB,PMW,5,5,6018
8454,BH,SAO,11,1,9350
8455,SSA,MCZ,12,4,7962
8456,BH,RIO,13,5,8666
8457,SSA,BSB,1,2,8066
8458,PMW,FLN,17,4,4269
8459,SAO,SP,8,5,5598
8460,BH,PMW,17,2,9645
8461,RIO,MCZ,15,4,3353
8462,BSB,REC,15,3,7071
8463,SP,FLN,18,4,6466
8464,BH,PMW,11,4,5521
8465,POA,SSA,13,2,6158
8466,SAO,BSB,12,2,3581
8467,REC,SP,12,5,6181
8468,PMW,BSB,8,3,6962
8469,MCZ,BSB,14,1,3465
8470,SAO,SSA,13,4,9433
8471,REC,RIO,14,3,4010
8472,FLN,SSA,19,4,6914
8473,RIO,POA,15,1,6788
8474,MCZ,PMW,9,3,9650
8475,MCZ,RIO,1,4,6550
8476,RIO,FLN,4,5,2708
8477,BSB,SAO,6,3,2633
8478,PMW,POA,15,5,7049
8479,REC,BH,11,2,8189
8480,BSB,MCZ,9,4,7340
8481,PMW,BSB,18,2,9625
8482,SAO,FLN,15,4,5114
8483,SAO,PMW,2,5,2635
8484,RIO,SSA,17,1,6641
8485,PMW,BH,18,3,2435
8486,SSA,BH,4,1,3727
8487,PMW,FLN,1,2,8406
8488,SAO,BH,4,5,6336
8489,BSB,SSA,3,3,4861
8490,MCZ,PMW,18,1,7098
8491,REC,FLN,11,5,9703
8492,PMW,BSB,15,5,7261
8493,PMW,RIO,10,2,9063
8494,PMW,POA,13,3,8050
8495,SP,BH,20,2,7196
8496,BH,MCZ,18,4,6958
8497,RIO,SAO,15,4,3692
8498,REC,MCZ,5,2,8516
8499,PMW,BSB,12,5,6094
8500,RIO,BSB,3,4,5584
8501,RIO,POA,2,1,6782
8502,RIO,REC,20,4,4001
8503,SAO,POA,6,5,8982
8504,RIO,SP,11,5,6061
8505,BH,SSA,7,1,8027
8506,SP,FLN,6,1,8419
8507,BH,RIO,6,2,8788
8508,SSA,MCZ,2,3,7484
8509,FLN,PMW,7,2,4347
8510,SAO,RIO,12,3,6312
8511,FLN,POA,10,5,4939
8512,POA,BSB,9,4,2450
8513,BH,PMW,17,5,4546
8514,PMW,SP,9,3,2982
8515,SAO,PMW,13,1,7051
8516,SSA,MCZ,7,5,4109
8517,PMW,SP,14,3,8181
8518,SSA,POA,14,4,3600
8519,PMW,RIO,18,5,5991
8520,PMW,POA,7,5,5341
8521,BH,POA,6,1,2129
8522,REC,SP,17,1,7702
8523,FLN,SP,9,4,8150
8524,SSA,POA,20,5,7344
8525,POA,MCZ,17,2,6590
8526,SSA,SAO,20,2,3374
8527,MCZ,PMW,3,3,4255
8528,POA,SSA,17,2,7765
8529,BSB,POA,7,2,7751
8530,REC,BSB,10,4,8227
8531,PMW,REC,10,4,8439
8532,POA,FLN,16,2,4382
8533,REC,BSB,4,4,3909
8534,BSB,RIO,8,3,6062
8535,PMW,BH,10,4,5522
8536,FLN,MCZ,9,2,4499
8537,SAO,BSB,9,3,8709
8538,POA,MCZ,1,5,9892
8539,BSB,MCZ,18,4,5001
8540,FLN,MCZ,17,4,7293
8541,MCZ,RIO,14,2,3140
8542,REC,FLN,6,5,4236
8543,FLN,SSA,11,1,9897
8544,SAO,REC,3,1,9193
8545,POA,BSB,18,3,6317
8546,MCZ,BH,20,3,5301
8547,BSB,REC,20,5,9173
8548,REC,RIO,7,4,5602
8549,REC,FLN,19,5,4511
8550,RIO,POA,7,2,9878
8551,SAO,REC,9,2,5666
8552,RIO,SAO,15,2,6079
8553,MCZ,SSA,20,3,9421
8554,BH,MCZ,10,3,2426
8555,FLN,PMW,1,3,5753
8556,MCZ,POA,4,2,9171
8557,SSA,BH,4,2,9940
8558,MCZ,SSA,19,3,6983
8559,BSB,BH,15,3,3834
8560,FLN,REC,8,4,3046
8561,REC,PMW,12,1,2113
8562,RIO,REC,15,3,6674
8563,BH,RIO,17,2,5295
8564,SAO,POA,15,5,7534
8565,RIO,SP,11,3,6978
8566,BH,SP,14,4,7900
8567,BH,POA,12,1,2991
8568,POA,SP,1,2,6465
8569,SSA,REC,14,5,3636
8570,SSA,SP,18,4,9788
8571,SAO,FLN,16,2,6348
8572,RIO,MCZ,6,2,5585
8573,SSA,BH,5,1,2276
8574,REC,PMW,1,3,8481
8575,POA,RIO,15,2,6343
8576,REC,SP,19,2,3951
8577,SAO,FLN,10,3,6663
8578,BSB,PMW,6,5,2961
8579,PMW,BSB,20,3,7343
8580,SAO,SSA,13,2,5821
8581,POA,BSB,16,1,5909
8582,RIO,REC,19,3,2795
8583,REC,POA,2,5,7074
8584,MCZ,SAO,14,1,6011
8585,MCZ,SSA,10,5,8866
8586,FLN,SSA,2,2,8372
8587,SP,POA,13,3,9471
8588,BH,FLN,5,4,4759
8589,MCZ,BH,5,3,3956
8590,POA,PMW,5,5,9066
8591,PMW,BH,13,3,8583
8592,MCZ,FLN,3,3,8267
8593,SAO,BSB,5,2,8910
8594,POA,PMW,19,2,5749
8595,FLN,RIO,11,2,5370
8596,SAO,POA,15,5,2833
8597,FLN,REC,2,3,4337
8598,SSA,SP,16,5,2667
8599,RIO,POA,14,1,5379
8600,PMW,RIO,10,1,7353
8601,PMW,SP,3,1,6950
8602,RIO,SAO,15,4,3986
8603,PMW,POA,3,3,8985
8604,SSA,POA,18,5,8972
8605,REC,POA,19,4,5131
8606,BH,SP,1,1,4676
8607,SSA,BH,5,4,8972
8608,SAO,RIO,12,5,4191
8609,POA,BSB,16,3,6698
8610,PMW,SAO,5,2,7245
8611,BSB,REC,9,4,8188
8612,BSB,POA,10,2,2021
8613,REC,SSA,20,2,4131
8614,SAO,MCZ,13,3,6155
8615,RIO,POA,19,3,5162
8616,BH,MCZ,10,2,2746
8617,MCZ,POA,2,4,9286
8618,POA,FLN,12,4,4816
8619,POA,RIO,3,3,2485
8620,PMW,POA,12,1,3299
8621,RIO,BSB,8,3,6770
8622,MCZ,SAO,8,4,2734
8623,SAO,SP,5,4,5429
8624,SP,POA,4,2,6237
8625,BH,PMW,13,2,4188
8626,BSB,MCZ,7,3,8096
8627,FLN,SSA,18,3,8605
8628,MCZ,SSA,1,2,2889
8629,SSA,MCZ,10,4,3358
8630,SP,SAO,3,5,3348
8631,REC,BH,14,4,6119
8632,MCZ,PMW,10,2,4714
8633,POA,FLN,5,5,6887
8634,BH,SAO,16,4,9160
8635,RIO,SSA,7,3,6010
8636,REC,PMW,19,1,9324
8637,RIO,PMW,7,3,9327
8638,PMW,POA,20,4,7494
8639,BH,MCZ,1,5,8919
8640,POA,PMW,17,1,8921
8641,SP,SAO,13,2,9594
8642,SSA,BH,15,1,5397
8643,POA,SSA,9,4,4496
8644,FLN,SAO,13,3,7133
8645,SSA,REC,17,3,2050
8646,POA,SAO,11,1,4618
8647,REC,BSB,10,4,8543
8648,SP,BH,14,3,4692
8649,RIO,SAO,18,5,9043
8650,PMW,MCZ,14,4,5924
8651,REC,PMW,10,1,5982
8652,MCZ,FLN,14,5,8187
8653,RIO,BH,6,3,2712
8654,FLN,BH,15,3,6152
8655,POA,MCZ,4,5,9362
8656,FLN,BSB,11,2,9341
8657,SP,POA,17,2,5732
8658,SSA,MCZ,20,3,5666
8659,BSB,POA,17,4,6259
8660,SAO,SSA,10,1,5271
8661,FLN,SSA,13,5,2215
8662,FLN,POA,17,2,6795
8663,PMW,MCZ,3,4,7846
8664,SP,FLN,20,1,8808
8665,MCZ,RIO,18,4,5238
8666,BH,FLN,3,5,6693
8667,BSB,SSA,14,4,2848
8668,BH,RIO,4,4,6826
8669,BH,POA,8,1,4705
8670,POA,SSA,5,3,7310
8671,BSB,BH,3,2,8528
8672,SP,FLN,16,2,6402
8673,RIO,PMW,13,3,2065
8674,BSB,REC,2,4,8469
8675,SP,FLN,5,5,2292
8676,RIO,MCZ,10,2,7902
8677,FLN,REC,18,4,6999
8678,SP,SAO,5,1,4635
8679,RIO,SP,5,5,2576
8680,SSA,PMW,8,3,4336
8681,BH,MCZ,3,2,5255
8682,RIO,SP,11,2,2386
8683,BSB,MCZ,18,5,8687
8684,POA,RIO,13,5,5162
8685,MCZ,SSA,5,2,9130
8686,REC,FLN,12,4,7517
8687,SAO,RIO,6,4,4025
8688,MCZ,RIO,15,4,4744
8689,BH,REC,15,5,2543
8690,PMW,FLN,5,5,7268
8691,SP,MCZ,20,3,2104
8692,FLN,BSB,10,3,7503
8693,FLN,BSB,1,3,4620
8694,MCZ,SSA,5,4,6100
8695,REC,SAO,12,3,9390
8696,RIO,POA,11,2,7389
8697,BSB,REC,15,4,2140
8698,PMW,SP,6,5,3840
8699,SAO,REC,5,4,5972
8700,REC,BH,10,5,2642
8701,REC,POA,20,4,7831
8702,POA,SSA,17,3,2488
8703,SSA,PMW,4,4,9407
8704,SSA,SAO,16,3,3101
8705,FLN,SAO,12,1,8050
8706,SP,MCZ,3,5,7579
8707,SSA,MCZ,7,3,4283
8708,POA,PMW,8,5,6467
8709,FLN,POA,19,4,6646
8710,FLN,RIO,19,3,7554
8711,POA,FLN,19,5,8925
8712,SAO,SP,14,2,6052
8713,REC,FLN,1,3,9468
8714,MCZ,POA,1,2,5562
8715,SSA,BSB,9,2,5943
8716,FLN,SSA,6,1,4611
8717,BH,REC,9,5,9629
8718,FLN,BSB,15,4,5069
8719,SAO,SP,12,5,5741
8720,FLN,MCZ,4,2,7362
8721,FLN,RIO,15,1,9722
8722,PMW,SAO,15,2,9878
8723,SP,RIO,8,1,9537
8724,RIO,REC,12,2,6575
8725,BH,SSA,13,1,2209
8726,PMW,RIO,5,4,2793
8727,POA,PMW,11,5,9970
8728,SAO,POA,19,5,3938
8729,SAO,BSB,17,5,8543
8730,BSB,REC,13,5,4796
8731,BSB,SAO,15,4,6231
8732,SAO,RIO,9,1,4390
8733,SSA,REC,13,3,2864
8734,REC,BSB,10,2,6460
8735,SAO,MCZ,15,1,3151
8736,PMW,RIO,20,5,4002
8737,PMW,BSB,18,4,6121
8738,BSB,REC,7,5,4552
8739,PMW,BH,19,1,9027
8740,SSA,SP,17,3,3408
8741,RIO,FLN,14,4,7843
8742,BSB,SAO,17,2,2125
8743,SP,REC,19,5,7138
8744,BH,FLN,17,2,8520
8745,REC,MCZ,1,5,6477
8746,MCZ,BH,19,3,9770
8747,BSB,SSA,18,4,2618
8748,SP,BSB,6,1,3779
8749,REC,SSA,9,3,9078
8750,RIO,SP,9,5,4977
8751,FLN,REC,18,3,2630
8752,BH,MCZ,2,3,5306
8753,REC,SSA,17,4,8485
8754,POA,SSA,20,4,3298
8755,PMW,BSB,6,5,4138
8756,RIO,SP,10,4,7338
8757,PMW,SAO,6,3,3100
8758,BH,MCZ,13,4,5211
8759,PMW,SSA,1,4,4529
8760,SSA,SAO,16,2,9504
8761,REC,PMW,11,5,8552
8762,BSB,FLN,20,5,7631
8763,SSA,RIO,12,2,7544
8764,PMW,POA,9,2,3081
8765,SAO,MCZ,15,3,7538
8766,FLN,BSB,16,4,6006
8767,POA,BH,4,4,9252
8768,MCZ,BH,13,4,3839
8769,SP,PMW,8,5,6353
8770,REC,SP,13,3,2758
8771,POA,REC,18,1,2961
8772,REC,BSB,15,4,2962
8773,BH,SSA,15,1,5177
8774,SAO,PMW,5,3,9126
8775,RIO,FLN,9,2,6220
8776,RIO,POA,20,2,3050
8777,BSB,PMW,3,2,2633
8778,MCZ,SAO,17,1,2114
8779,BH,RIO,6,1,9589
8780,MCZ,SSA,18,4,7571
8781,SAO,REC,7,3,3308
8782,POA,PMW,4,5,9890
8783,SAO,BH,20,3,7378
8784,SSA,POA,4,3,8051
8785,REC,BH,4,5,9913
8786,SAO,BSB,16,3,3332
8787,RIO,MCZ,12,3,6319
8788,RIO,FLN,9,4,9486
8789,BSB,SSA,18,1,6092
8790,PMW,RIO,11,2,5691
8791,SAO,SP,7,3,9322
8792,RIO,REC,1,5,6128
8793,PMW,POA,10,2,8250
8794,SAO,SSA,20,3,5991
8795,REC,SAO,2,4,2504
8796,REC,BSB,3,4,8462
8797,SSA,REC,14,2,5058
8798,SAO,PMW,16,5,4515
8799,BH,REC,4,2,7665
8800,BH,SSA,12,3,5210
8801,BSB,POA,14,3,9915
8802,RIO,REC,6,3,5508
8803,MCZ,PMW,10,1,4892
8804,FLN,RIO,12,2,3402
8805,PMW,MCZ,12,5,8223
8806,MCZ,BSB,4,3,7902
8807,SP,SAO,2,4,6698
8808,REC,SP,2,1,6270
8809,BH,FLN,20,3,4368
8810,FLN,POA,3,2,4581
8811,MCZ,REC,13,3,8949
8812,BSB,SSA,13,4,4444
8813,PMW,FLN,18,4,4369
8814,RIO,BSB,13,5,6457
8815,BH,POA,12,3,2502
8816,RIO,PMW,17,5,8419
8817,SP,PMW,3,1,7893
8818,SP,SAO,18,1,9952
8819,PMW,REC,9,2,3419
8820,MCZ,SSA,14,4,2403
8821,FLN,SSA,15,1,7527
8822,SSA,REC,17,5,3277
8823,BH,REC,2,4,4005
8824,BH,BSB,5,2,3159
8825,MCZ,SSA,8,5,8912
8826,FLN,SSA,7,1,8385
8827,PMW,SSA,18,1,2504
8828,BSB,SP,16,2,3158
8829,POA,SSA,17,1,9976
8830,REC,SAO,8,3,8959
8831,BSB,REC,20,5,4065
8832,BH,REC,18,1,4836
8833,BH,RIO,10,4,6558
8834,SP,BH,16,4,3990
8835,PMW,SSA,20,1,5481
8836,BH,SP,10,3,8499
8837,FLN,MCZ,1,3,2023
8838,SP,PMW,14,1,8252
8839,BSB,RIO,19,3,3127
8840,FLN,REC,5,1,8908
8841,MCZ,BH,13,4,7222
8842,POA,REC,11,1,4276
8843,MCZ,FLN,9,4,7258
8844,PMW,BH,18,2,6870
8845,POA,MCZ,3,5,2190
8846,BH,FLN,10,1,2933
8847,RIO,FLN,17,1,3188
8848,FLN,POA,14,4,4679
8849,PMW,REC,16,4,4295
8850,REC,SSA,16,3,3683
8851,SAO,REC,16,3,2958
8852,REC,SSA,11,2,4382
8853,BH,FLN,2,2,5064
8854,SSA,PMW,15,5,2821
8855,FLN,POA,1,1,8391
8856,POA,BH,7,5,3278
8857,SP,SAO,15,1,6939
8858,BH,MCZ,1,5,5010
8859,BH,POA,13,4,3779
8860,MCZ,SSA,1,5,2426
8861,FLN,SAO,20,5,4883
8862,PMW,POA,17,1,8068
8863,MCZ,SAO,14,4,4296
8864,REC,PMW,14,3,5066
8865,RIO,REC,18,4,5989
8866,PMW,RIO,10,5,4686
8867,SAO,PMW,17,2,8499
8868,REC,FLN,1,2,7768
8869,SP,FLN,7,3,3943
8870,SP,FLN,15,5,3193
8871,REC,SP,14,4,3003
8872,RIO,FLN,17,4,5973
8873,BSB,POA,16,1,3217
8874,BH,REC,14,3,3520
8875,PMW,POA,6,1,8965
8876,FLN,MCZ,8,5,3216
8877,REC,MCZ,5,3,3471
8878,MCZ,BH,13,5,8081
8879,SSA,REC,11,3,4918
8880,PMW,BH,17,1,8294
8881,SSA,SAO,2,4,3722
8882,BSB,PMW,14,2,2603
8883,SAO,POA,7,1,7214
8884,SP,RIO,14,4,7824
8885,PMW,POA,17,3,9812
8886,POA,RIO,18,4,3019
8887,REC,BH,11,5,8095
8888,REC,MCZ,15,4,3471
8889,BH,SSA,6,2,3820
8890,SSA,POA,15,3,7263
8891,BSB,SP,3,5,3807
8892,PMW,REC,17,5,5368
8893,RIO,PMW,19,3,4872
8894,SSA,REC,11,4,6305
8895,SSA,BSB,17,3,8048
8896,PMW,REC,15,3,7094
8897,SP,SSA,19,4,4847
8898,REC,FLN,2,4,6495
8899,POA,BH,10,4,4772
8900,SAO,RIO,1,4,6769
8901,FLN,PMW,14,3,3030
8902,SP,REC,14,1,7139
8903,REC,BSB,6,3,3166
8904,SAO,BH,2,5,7611
8905,FLN,POA,10,1,6764
8906,SAO,BH,19,1,8522
8907,REC,PMW,11,1,9868
8908,FLN,BSB,11,1,4255
8909,SP,BSB,16,4,6062
8910,POA,SSA,9,2,7213
8911,SP,BSB,11,3,2477
8912,PMW,REC,15,2,2195
8913,BSB,SAO,20,1,6817
8914,REC,POA,6,1,8600
8915,BH,SP,11,2,2095
8916,SSA,BH,19,1,2024
8917,RIO,BH,9,3,9714
8918,RIO,PMW,16,5,3513
8919,SP,REC,3,5,5388
8920,SAO,PMW,16,1,4011
8921,POA,FLN,12,5,4427
8922,REC,BSB,15,4,3368
8923,BH,REC,6,5,5307
8924,FLN,REC,10,1,4868
8925,REC,POA,17,4,9084
8926,MCZ,RIO,4,5,7623
8927,SAO,MCZ,17,4,3368
8928,SSA,MCZ,13,4,2315
8929,PMW,MCZ,11,3,3430
8930,SAO,REC,7,2,2315
8931,REC,PMW,3,4,4637
8932,SAO,SSA,17,4,6632
8933,BH,MCZ,20,2,9545
8934,RIO,SSA,10,4,6265
8935,PMW,RIO,12,2,5448
8936,POA,PMW,12,3,6622
8937,SAO,BH,7,4,7611
8938,MCZ,SP,12,1,4227
8939,SAO,SP,6,1,2050
8940,PMW,SAO,19,4,2858
8941,SAO,REC,12,5,7010
8942,SP,FLN,4,3,2947
8943,SSA,PMW,9,3,8472
8944,BH,POA,14,1,9363
8945,FLN,POA,15,3,9804
8946,POA,SP,14,5,8945
8947,BH,FLN,2,3,6819
8948,BH,BSB,10,1,3979
8949,SSA,BSB,19,2,5428
8950,SSA,FLN,5,1,8231
8951,POA,RIO,4,1,8391
8952,SSA,BH,14,5,6727
8953,BSB,MCZ,4,5,6767
8954,BH,POA,3,4,5268
8955,BH,SP,6,5,4913
8956,FLN,REC,17,1,6459
8957,SP,RIO,3,5,4477
8958,RIO,REC,10,4,8185
8959,REC,MCZ,20,5,8709
8960,BSB,POA,5,4,3406
8961,MCZ,SP,1,2,7795
8962,PMW,BH,13,3,9441
8963,POA,BH,1,4,5287
8964,BSB,SP,8,4,2613
8965,SAO,MCZ,4,2,6158
8966,PMW,SAO,20,5,9548
8967,SSA,RIO,4,4,3296
8968,SP,BH,11,3,8985
8969,RIO,SAO,15,4,4535
8970,RIO,SP,12,3,5160
8971,BH,PMW,7,2,8261
8972,BH,BSB,1,4,2763
8973,RIO,FLN,5,5,4363
8974,POA,BH,19,1,8703
8975,SAO,POA,20,1,9875
8976,BH,REC,12,2,6966
8977,RIO,FLN,16,2,8084
8978,PMW,SAO,6,2,9262
8979,BH,SSA,5,4,6556
8980,RIO,FLN,10,2,5370
8981,POA,PMW,13,2,4685
8982,POA,REC,20,5,5992
8983,POA,RIO,10,5,4924
8984,SP,BH,14,1,9804
8985,MCZ,PMW,18,3,3763
8986,MCZ,FLN,12,1,7287
8987,SP,PMW,18,3,8410
8988,BSB,MCZ,14,2,4261
8989,BH,SSA,12,2,3364
8990,BSB,SAO,8,1,2764
8991,PMW,SAO,13,4,2283
8992,FLN,BSB,14,3,9233
8993,PMW,SSA,7,2,8655
8994,FLN,RIO,1,2,9231
8995,PMW,POA,6,1,5779
8996,RIO,REC,20,3,5612
8997,REC,SSA,15,5,8879
8998,SP,RIO,8,3,6268
8999,SAO,PMW,11,1,6346
9000,SSA,MCZ,7,1,6513
9001,BH,MCZ,20,4,9310
9002,REC,POA,10,1,5749
9003,SP,BSB,2,1,7765
9004,SAO,REC,15,3,6940
9005,FLN,REC,15,2,4485
9006,MCZ,BSB,6,2,9233
9007,PMW,SSA,18,4,7688
9008,SP,BH,4,4,2941
9009,POA,FLN,5,4,6518
9010,BSB,SP,7,1,4722
9011,SP,SAO,2,3,2266
9012,PMW,POA,1,2,5804
9013,BH,PMW,13,4,8140
9014,BSB,RIO,16,1,9728
9015,BH,PMW,7,4,9655
9016,REC,POA,4,3,3806
9017,PMW,RIO,5,2,7785
9018,RIO,POA,1,1,8537
9019,REC,BSB,5,3,4948
9020,SP,SAO,17,2,6341
9021,POA,REC,3,5,5159
9022,BH,POA,10,2,5142
9023,SP,MCZ,13,4,3089
9024,SSA,REC,10,4,2848
9025,SP,FLN,6,4,7040
9026,SP,MCZ,1,5,4906
9027,POA,FLN,5,1,9540
